State,Date,Employees
NEBRASKA,2023-05-01,1047.5
NEBRASKA,2023-06-01,1054.9
NEBRASKA,2023-07-01,1049.9
NEBRASKA,2023-08-01,1050.8
NEBRASKA,2023-09-01,1053.6
NEBRASKA,2023-10-01,1053.1
NEBRASKA,2023-11-01,1052.4
NEBRASKA,2023-12-01,1053.9
NEBRASKA,2024-01-01,1050.2
NEBRASKA,2024-02-01,1055.3
NEBRASKA,2024-03-01,1058.8
NEBRASKA,2024-04-01,1057.4
NEBRASKA,2024-05-01,1058.4
NEBRASKA,2024-06-01,1057.8
NEBRASKA,2024-07-01,1057.2
NEBRASKA,2024-08-01,1057.5
NEBRASKA,2024-09-01,1059.1
NEBRASKA,2024-10-01,1060.6
NEBRASKA,2024-11-01,1059.3
NEBRASKA,2024-12-01,1060.3
NEW HAMPSHIRE,2015-01-01,648.7
NEW HAMPSHIRE,2015-02-01,647.7
NEW HAMPSHIRE,2015-03-01,650.2
NEW HAMPSHIRE,2015-04-01,650.3
NEW HAMPSHIRE,2015-05-01,654.2
NEW HAMPSHIRE,2015-06-01,654.0
NEW HAMPSHIRE,2015-07-01,654.6
NEW HAMPSHIRE,2015-08-01,653.9
NEW HAMPSHIRE,2015-09-01,655.9
NEW HAMPSHIRE,2015-10-01,657.5
NEW HAMPSHIRE,2015-11-01,659.4
NEW HAMPSHIRE,2015-12-01,659.9
NEW HAMPSHIRE,2016-01-01,660.7
NEW HAMPSHIRE,2016-02-01,663.4
NEW HAMPSHIRE,2016-03-01,662.9
NEW HAMPSHIRE,2016-04-01,665.3
NEW HAMPSHIRE,2016-05-01,664.1
NEW HAMPSHIRE,2016-06-01,663.7
NEW HAMPSHIRE,2016-07-01,666.3
NEW HAMPSHIRE,2016-08-01,666.4
NEW HAMPSHIRE,2016-09-01,670.1
NEW HAMPSHIRE,2016-10-01,668.5
NEW HAMPSHIRE,2016-11-01,669.3
NEW HAMPSHIRE,2016-12-01,669.3
NEW HAMPSHIRE,2017-01-01,669.5
NEW HAMPSHIRE,2017-02-01,669.6
NEW HAMPSHIRE,2017-03-01,670.8
NEW HAMPSHIRE,2017-04-01,672.7
NEW HAMPSHIRE,2017-05-01,672.6
NEW HAMPSHIRE,2017-06-01,673.4
NEW HAMPSHIRE,2017-07-01,674.3
NEW HAMPSHIRE,2017-08-01,674.4
NEW HAMPSHIRE,2017-09-01,673.7
NEW HAMPSHIRE,2017-10-01,674.5
NEW HAMPSHIRE,2017-11-01,674.6
NEW HAMPSHIRE,2017-12-01,675.7
NEW HAMPSHIRE,2018-01-01,675.4
NEW HAMPSHIRE,2018-02-01,677.5
NEW HAMPSHIRE,2018-03-01,677.0
NEW HAMPSHIRE,2018-04-01,676.4
NEW HAMPSHIRE,2018-05-01,677.4
NEW HAMPSHIRE,2018-06-01,678.6
NEW HAMPSHIRE,2018-07-01,678.0
NEW HAMPSHIRE,2018-08-01,677.8
NEW HAMPSHIRE,2018-09-01,677.6
NEW HAMPSHIRE,2018-10-01,679.4
NEW HAMPSHIRE,2018-11-01,680.3
NEW HAMPSHIRE,2018-12-01,680.6
NEW HAMPSHIRE,2019-01-01,681.9
NEW HAMPSHIRE,2019-02-01,683.3
NEW HAMPSHIRE,2019-03-01,684.1
NEW HAMPSHIRE,2019-04-01,682.7
NEW HAMPSHIRE,2019-05-01,684.1
NEW HAMPSHIRE,2019-06-01,684.2
NEW HAMPSHIRE,2019-07-01,683.3
NEW HAMPSHIRE,2019-08-01,684.5
NEW HAMPSHIRE,2019-09-01,684.4
NEW HAMPSHIRE,2019-10-01,685.4
NEW HAMPSHIRE,2019-11-01,686.0
NEW HAMPSHIRE,2019-12-01,687.8
NEW HAMPSHIRE,2020-01-01,687.5
NEW HAMPSHIRE,2020-02-01,689.5
NEW HAMPSHIRE,2020-03-01,682.8
NEW HAMPSHIRE,2020-04-01,571.8
NEW HAMPSHIRE,2020-05-01,589.1
NEW HAMPSHIRE,2020-06-01,609.8
NEW HAMPSHIRE,2020-07-01,621.5
NEW HAMPSHIRE,2020-08-01,635.5
NEW HAMPSHIRE,2020-09-01,644.3
NEW HAMPSHIRE,2020-10-01,648.1
NEW HAMPSHIRE,2020-11-01,649.4
NEW HAMPSHIRE,2020-12-01,643.3
NEW HAMPSHIRE,2021-01-01,651.0
NEW HAMPSHIRE,2021-02-01,649.8
NEW HAMPSHIRE,2021-03-01,654.0
NEW HAMPSHIRE,2021-04-01,657.2
NEW HAMPSHIRE,2021-05-01,659.5
NEW HAMPSHIRE,2021-06-01,659.4
NEW HAMPSHIRE,2021-07-01,667.1
NEW HAMPSHIRE,2021-08-01,668.6
NEW HAMPSHIRE,2021-09-01,666.5
NEW HAMPSHIRE,2021-10-01,673.5
NEW HAMPSHIRE,2021-11-01,674.3
NEW HAMPSHIRE,2021-12-01,674.0
NEW HAMPSHIRE,2022-01-01,675.7
NEW HAMPSHIRE,2022-02-01,679.2
NEW HAMPSHIRE,2022-03-01,682.0
NEW HAMPSHIRE,2022-04-01,684.0
NEW HAMPSHIRE,2022-05-01,682.2
NEW HAMPSHIRE,2022-06-01,681.8
NEW HAMPSHIRE,2022-07-01,689.2
NEW HAMPSHIRE,2022-08-01,689.7
NEW HAMPSHIRE,2022-09-01,691.2
NEW HAMPSHIRE,2022-10-01,690.3
NEW HAMPSHIRE,2022-11-01,692.3
NEW HAMPSHIRE,2022-12-01,693.1
NEW HAMPSHIRE,2023-01-01,695.6
NEW HAMPSHIRE,2023-02-01,696.0
NEW HAMPSHIRE,2023-03-01,696.3
NEW HAMPSHIRE,2023-04-01,697.3
NEW HAMPSHIRE,2023-05-01,697.3
NEW HAMPSHIRE,2023-06-01,700.5
NEW HAMPSHIRE,2023-07-01,699.6
NEW HAMPSHIRE,2023-08-01,699.0
NEW HAMPSHIRE,2023-09-01,700.5
NEW HAMPSHIRE,2023-10-01,699.9
NEW HAMPSHIRE,2023-11-01,700.7
NEW HAMPSHIRE,2023-12-01,701.7
NEW HAMPSHIRE,2024-01-01,702.6
NEW HAMPSHIRE,2024-02-01,702.2
NEW HAMPSHIRE,2024-03-01,703.4
NEW HAMPSHIRE,2024-04-01,701.6
NEW HAMPSHIRE,2024-05-01,698.8
NEW HAMPSHIRE,2024-06-01,705.3
NEW HAMPSHIRE,2024-07-01,704.6
NEW HAMPSHIRE,2024-08-01,706.2
NEW HAMPSHIRE,2024-09-01,704.4
NEW HAMPSHIRE,2024-10-01,707.0
NEW HAMPSHIRE,2024-11-01,708.9
NEW HAMPSHIRE,2024-12-01,711.6
NEW JERSEY,2015-01-01,3979.9
NEW JERSEY,2015-02-01,3983.2
NEW JERSEY,2015-03-01,3985.6
NEW JERSEY,2015-04-01,3986.9
NEW JERSEY,2015-05-01,4002.6
NEW JERSEY,2015-06-01,4003.1
NEW JERSEY,2015-07-01,4013.4
NEW JERSEY,2015-08-01,4019.1
NEW JERSEY,2015-09-01,4020.2
NEW JERSEY,2015-10-01,4031.3
NEW JERSEY,2015-11-01,4038.8
NEW JERSEY,2015-12-01,4039.6
NEW JERSEY,2016-01-01,4034.7
NEW JERSEY,2016-02-01,4043.7
NEW JERSEY,2016-03-01,4053.9
NEW JERSEY,2016-04-01,4056.1
NEW JERSEY,2016-05-01,4054.6
NEW JERSEY,2016-06-01,4058.3
NEW JERSEY,2016-07-01,4077.8
NEW JERSEY,2016-08-01,4079.6
NEW JERSEY,2016-09-01,4092.0
NEW JERSEY,2016-10-01,4090.0
NEW JERSEY,2016-11-01,4093.9
NEW JERSEY,2016-12-01,4099.2
NEW JERSEY,2017-01-01,4102.2
NEW JERSEY,2017-02-01,4107.1
NEW JERSEY,2017-03-01,4107.1
NEW JERSEY,2017-04-01,4106.7
NEW JERSEY,2017-05-01,4121.3
NEW JERSEY,2017-06-01,4128.6
NEW JERSEY,2017-07-01,4124.1
NEW JERSEY,2017-08-01,4129.3
NEW JERSEY,2017-09-01,4139.9
NEW JERSEY,2017-10-01,4141.0
NEW JERSEY,2017-11-01,4141.9
NEW JERSEY,2017-12-01,4148.2
NEW JERSEY,2018-01-01,4139.0
NEW JERSEY,2018-02-01,4151.4
NEW JERSEY,2018-03-01,4148.1
NEW JERSEY,2018-04-01,4151.3
NEW JERSEY,2018-05-01,4157.8
NEW JERSEY,2018-06-01,4164.0
NEW JERSEY,2018-07-01,4165.2
NEW JERSEY,2018-08-01,4164.1
NEW JERSEY,2018-09-01,4165.2
NEW JERSEY,2018-10-01,4175.7
NEW JERSEY,2018-11-01,4184.2
NEW JERSEY,2018-12-01,4181.8
NEW JERSEY,2019-01-01,4187.8
NEW JERSEY,2019-02-01,4187.5
NEW JERSEY,2019-03-01,4192.9
NEW JERSEY,2019-04-01,4196.3
NEW JERSEY,2019-05-01,4193.8
NEW JERSEY,2019-06-01,4200.7
NEW JERSEY,2019-07-01,4206.2
NEW JERSEY,2019-08-01,4201.4
NEW JERSEY,2019-09-01,4201.5
NEW JERSEY,2019-10-01,4203.0
NEW JERSEY,2019-11-01,4215.3
NEW JERSEY,2019-12-01,4212.1
NEW JERSEY,2020-01-01,4219.6
NEW JERSEY,2020-02-01,4225.1
NEW JERSEY,2020-03-01,4195.3
NEW JERSEY,2020-04-01,3501.4
NEW JERSEY,2020-05-01,3515.6
NEW JERSEY,2020-06-01,3576.6
NEW JERSEY,2020-07-01,3706.4
NEW JERSEY,2020-08-01,3780.1
NEW JERSEY,2020-09-01,3870.2
NEW JERSEY,2020-10-01,3901.5
NEW JERSEY,2020-11-01,3906.0
NEW JERSEY,2020-12-01,3910.0
NEW JERSEY,2021-01-01,3931.0
NEW JERSEY,2021-02-01,3941.1
NEW JERSEY,2021-03-01,3961.4
NEW JERSEY,2021-04-01,3983.7
NEW JERSEY,2021-05-01,3995.2
NEW JERSEY,2021-06-01,4011.1
NEW JERSEY,2021-07-01,4050.0
NEW JERSEY,2021-08-01,4057.4
NEW JERSEY,2021-09-01,4074.5
NEW JERSEY,2021-10-01,4135.3
NEW JERSEY,2021-11-01,4154.2
NEW JERSEY,2021-12-01,4174.4
NEW JERSEY,2022-01-01,4176.6
NEW JERSEY,2022-02-01,4209.5
NEW JERSEY,2022-03-01,4222.3
NEW JERSEY,2022-04-01,4227.8
NEW JERSEY,2022-05-01,4232.3
NEW JERSEY,2022-06-01,4233.5
NEW JERSEY,2022-07-01,4261.2
NEW JERSEY,2022-08-01,4266.4
NEW JERSEY,2022-09-01,4265.7
NEW JERSEY,2022-10-01,4273.9
NEW JERSEY,2022-11-01,4287.2
NEW JERSEY,2022-12-01,4289.8
NEW JERSEY,2023-01-01,4307.1
NEW JERSEY,2023-02-01,4309.7
NEW JERSEY,2023-03-01,4309.5
NEW JERSEY,2023-04-01,4296.4
NEW JERSEY,2023-05-01,4316.4
NEW JERSEY,2023-06-01,4330.4
NEW JERSEY,2023-07-01,4327.1
NEW JERSEY,2023-08-01,4332.6
NEW JERSEY,2023-09-01,4346.1
NEW JERSEY,2023-10-01,4338.4
NEW JERSEY,2023-11-01,4345.0
NEW JERSEY,2023-12-01,4354.0
NEW JERSEY,2024-01-01,4351.5
NEW JERSEY,2024-02-01,4356.2
NEW JERSEY,2024-03-01,4360.0
NEW JERSEY,2024-04-01,4362.3
NEW JERSEY,2024-05-01,4369.2
NEW JERSEY,2024-06-01,4375.6
NEW JERSEY,2024-07-01,4360.6
NEW JERSEY,2024-08-01,4360.3
NEW JERSEY,2024-09-01,4375.4
NEW JERSEY,2024-10-01,4375.9
NEW JERSEY,2024-11-01,4375.4
NEW JERSEY,2024-12-01,4393.2
NEW YORK,2015-01-01,9214.2
NEW YORK,2015-02-01,9217.4
NEW YORK,2015-03-01,9226.5
NEW YORK,2015-04-01,9232.9
NEW YORK,2015-05-01,9279.9
NEW YORK,2015-06-01,9292.2
NEW YORK,2015-07-01,9309.8
NEW YORK,2015-08-01,9316.4
NEW YORK,2015-09-01,9318.1
NEW YORK,2015-10-01,9345.5
NEW YORK,2015-11-01,9358.0
NEW YORK,2015-12-01,9367.4
NEW YORK,2016-01-01,9374.2
NEW YORK,2016-02-01,9382.9
NEW YORK,2016-03-01,9407.5
NEW YORK,2016-04-01,9423.4
NEW YORK,2016-05-01,9403.8
NEW YORK,2016-06-01,9416.3
NEW YORK,2016-07-01,9451.3
NEW YORK,2016-08-01,9455.3
NEW YORK,2016-09-01,9468.2
NEW YORK,2016-10-01,9466.5
NEW YORK,2016-11-01,9471.5
NEW YORK,2016-12-01,9491.4
NEW YORK,2017-01-01,9513.6
NEW YORK,2017-02-01,9522.0
NEW YORK,2017-03-01,9520.0
NEW YORK,2017-04-01,9520.6
NEW YORK,2017-05-01,9542.5
NEW YORK,2017-06-01,9560.5
NEW YORK,2017-07-01,9564.2
NEW YORK,2017-08-01,9578.6
NEW YORK,2017-09-01,9590.6
NEW YORK,2017-10-01,9598.8
NEW YORK,2017-11-01,9608.9
NEW YORK,2017-12-01,9622.4
NEW YORK,2018-01-01,9611.6
NEW YORK,2018-02-01,9643.5
NEW YORK,2018-03-01,9652.1
NEW YORK,2018-04-01,9650.4
NEW YORK,2018-05-01,9667.7
NEW YORK,2018-06-01,9696.6
NEW YORK,2018-07-01,9691.1
NEW YORK,2018-08-01,9699.7
NEW YORK,2018-09-01,9700.3
NEW YORK,2018-10-01,9730.0
NEW YORK,2018-11-01,9736.3
NEW YORK,2018-12-01,9744.3
NEW YORK,2019-01-01,9758.2
NEW YORK,2019-02-01,9764.0
NEW YORK,2019-03-01,9779.4
NEW YORK,2019-04-01,9791.2
NEW YORK,2019-05-01,9791.4
NEW YORK,2019-06-01,9799.2
NEW YORK,2019-07-01,9785.2
NEW YORK,2019-08-01,9785.9
NEW YORK,2019-09-01,9804.6
NEW YORK,2019-10-01,9793.9
NEW YORK,2019-11-01,9810.4
NEW YORK,2019-12-01,9809.0
NEW YORK,2020-01-01,9828.0
NEW YORK,2020-02-01,9835.0
NEW YORK,2020-03-01,9720.7
NEW YORK,2020-04-01,7852.8
NEW YORK,2020-05-01,8010.2
NEW YORK,2020-06-01,8250.9
NEW YORK,2020-07-01,8367.4
NEW YORK,2020-08-01,8574.9
NEW YORK,2020-09-01,8778.2
NEW YORK,2020-10-01,8845.6
NEW YORK,2020-11-01,8857.3
NEW YORK,2020-12-01,8828.8
NEW YORK,2021-01-01,8824.2
NEW YORK,2021-02-01,8849.2
NEW YORK,2021-03-01,8910.7
NEW YORK,2021-04-01,8947.1
NEW YORK,2021-05-01,8970.7
NEW YORK,2021-06-01,8997.4
NEW YORK,2021-07-01,9057.3
NEW YORK,2021-08-01,9085.7
NEW YORK,2021-09-01,9148.0
NEW YORK,2021-10-01,9274.9
NEW YORK,2021-11-01,9317.1
NEW YORK,2021-12-01,9363.6
NEW YORK,2022-01-01,9349.9
NEW YORK,2022-02-01,9407.0
NEW YORK,2022-03-01,9432.5
NEW YORK,2022-04-01,9428.7
NEW YORK,2022-05-01,9461.2
NEW YORK,2022-06-01,9488.7
NEW YORK,2022-07-01,9559.8
NEW YORK,2022-08-01,9587.4
NEW YORK,2022-09-01,9583.1
NEW YORK,2022-10-01,9598.4
NEW YORK,2022-11-01,9614.4
NEW YORK,2022-12-01,9617.1
NEW YORK,2023-01-01,9659.8
NEW YORK,2023-02-01,9660.6
NEW YORK,2023-03-01,9666.9
NEW YORK,2023-04-01,9661.5
NEW YORK,2023-05-01,9693.5
NEW YORK,2023-06-01,9723.2
NEW YORK,2023-07-01,9723.6
NEW YORK,2023-08-01,9732.3
NEW YORK,2023-09-01,9748.9
NEW YORK,2023-10-01,9743.9
NEW YORK,2023-11-01,9748.1
NEW YORK,2023-12-01,9773.7
NEW YORK,2024-01-01,9800.1
NEW YORK,2024-02-01,9813.4
NEW YORK,2024-03-01,9840.4
NEW YORK,2024-04-01,9860.0
NEW YORK,2024-05-01,9869.2
NEW YORK,2024-06-01,9871.5
NEW YORK,2024-07-01,9869.9
NEW YORK,2024-08-01,9883.5
NEW YORK,2024-09-01,9908.8
NEW YORK,2024-10-01,9891.9
NEW YORK,2024-11-01,9908.8
NEW YORK,2024-12-01,9946.5
NORTH DAKOTA,2015-01-01,467.1
NORTH DAKOTA,2015-02-01,464.9
NORTH DAKOTA,2015-03-01,462.9
NORTH DAKOTA,2015-04-01,458.5
NORTH DAKOTA,2015-05-01,457.2
NORTH DAKOTA,2015-06-01,454.3
NORTH DAKOTA,2015-07-01,452.4
NORTH DAKOTA,2015-08-01,451.0
NORTH DAKOTA,2015-09-01,448.9
NORTH DAKOTA,2015-10-01,446.9
NORTH DAKOTA,2015-11-01,445.6
NORTH DAKOTA,2015-12-01,443.6
NORTH DAKOTA,2016-01-01,439.1
NORTH DAKOTA,2016-02-01,437.4
NORTH DAKOTA,2016-03-01,435.6
NORTH DAKOTA,2016-04-01,436.2
NORTH DAKOTA,2016-05-01,434.8
NORTH DAKOTA,2016-06-01,434.2
NORTH DAKOTA,2016-07-01,436.7
NORTH DAKOTA,2016-08-01,436.1
NORTH DAKOTA,2016-09-01,435.6
NORTH DAKOTA,2016-10-01,434.1
NORTH DAKOTA,2016-11-01,433.4
NORTH DAKOTA,2016-12-01,431.5
NORTH DAKOTA,2017-01-01,431.5
NORTH DAKOTA,2017-02-01,432.1
NORTH DAKOTA,2017-03-01,432.6
NORTH DAKOTA,2017-04-01,435.2
NORTH DAKOTA,2017-05-01,434.2
NORTH DAKOTA,2017-06-01,433.4
NORTH DAKOTA,2017-07-01,433.3
NORTH DAKOTA,2017-08-01,432.6
NORTH DAKOTA,2017-09-01,431.5
NORTH DAKOTA,2017-10-01,432.4
NORTH DAKOTA,2017-11-01,432.2
NORTH DAKOTA,2017-12-01,432.9
NORTH DAKOTA,2018-01-01,434.1
NORTH DAKOTA,2018-02-01,434.3
NORTH DAKOTA,2018-03-01,435.5
NORTH DAKOTA,2018-04-01,433.0
NORTH DAKOTA,2018-05-01,436.3
NORTH DAKOTA,2018-06-01,437.3
NORTH DAKOTA,2018-07-01,437.1
NORTH DAKOTA,2018-08-01,436.8
NORTH DAKOTA,2018-09-01,437.2
NORTH DAKOTA,2018-10-01,437.9
NORTH DAKOTA,2018-11-01,438.8
NORTH DAKOTA,2018-12-01,439.8
NORTH DAKOTA,2019-01-01,439.9
NORTH DAKOTA,2019-02-01,439.7
NORTH DAKOTA,2019-03-01,440.0
NORTH DAKOTA,2019-04-01,440.9
NORTH DAKOTA,2019-05-01,442.0
NORTH DAKOTA,2019-06-01,441.5
NORTH DAKOTA,2019-07-01,441.2
NORTH DAKOTA,2019-08-01,442.0
NORTH DAKOTA,2019-09-01,440.9
NORTH DAKOTA,2019-10-01,441.7
NORTH DAKOTA,2019-11-01,441.0
NORTH DAKOTA,2019-12-01,440.8
NORTH DAKOTA,2020-01-01,440.5
NORTH DAKOTA,2020-02-01,440.5
NORTH DAKOTA,2020-03-01,438.2
NORTH DAKOTA,2020-04-01,386.4
NORTH DAKOTA,2020-05-01,395.8
NORTH DAKOTA,2020-06-01,399.2
NORTH DAKOTA,2020-07-01,404.8
NORTH DAKOTA,2020-08-01,407.9
NORTH DAKOTA,2020-09-01,409.3
NORTH DAKOTA,2020-10-01,411.0
NORTH DAKOTA,2020-11-01,408.3
NORTH DAKOTA,2020-12-01,408.7
NORTH DAKOTA,2021-01-01,410.9
NORTH DAKOTA,2021-02-01,411.2
NORTH DAKOTA,2021-03-01,413.1
NORTH DAKOTA,2021-04-01,415.9
NORTH DAKOTA,2021-05-01,415.1
NORTH DAKOTA,2021-06-01,416.4
NORTH DAKOTA,2021-07-01,419.1
NORTH DAKOTA,2021-08-01,419.1
NORTH DAKOTA,2021-09-01,419.2
NORTH DAKOTA,2021-10-01,420.7
NORTH DAKOTA,2021-11-01,421.9
NORTH DAKOTA,2021-12-01,422.9
NORTH DAKOTA,2022-01-01,422.6
NORTH DAKOTA,2022-02-01,423.7
NORTH DAKOTA,2022-03-01,425.1
NORTH DAKOTA,2022-04-01,424.8
NORTH DAKOTA,2022-05-01,426.0
NORTH DAKOTA,2022-06-01,428.1
NORTH DAKOTA,2022-07-01,429.6
NORTH DAKOTA,2022-08-01,430.1
NORTH DAKOTA,2022-09-01,430.4
NORTH DAKOTA,2022-10-01,431.7
NORTH DAKOTA,2022-11-01,433.6
NORTH DAKOTA,2022-12-01,432.5
NORTH DAKOTA,2023-01-01,435.2
NORTH DAKOTA,2023-02-01,436.5
NORTH DAKOTA,2023-03-01,436.5
NORTH DAKOTA,2023-04-01,435.4
NORTH DAKOTA,2023-05-01,436.8
NORTH DAKOTA,2023-06-01,438.7
NORTH DAKOTA,2023-07-01,438.3
NORTH DAKOTA,2023-08-01,439.2
NORTH DAKOTA,2023-09-01,440.5
NORTH DAKOTA,2023-10-01,440.6
NORTH DAKOTA,2023-11-01,440.7
NORTH DAKOTA,2023-12-01,442.6
NORTH DAKOTA,2024-01-01,442.1
NORTH DAKOTA,2024-02-01,443.1
NORTH DAKOTA,2024-03-01,444.6
NORTH DAKOTA,2024-04-01,445.9
NORTH DAKOTA,2024-05-01,446.4
NORTH DAKOTA,2024-06-01,446.7
NORTH DAKOTA,2024-07-01,446.7
NORTH DAKOTA,2024-08-01,446.6
NORTH DAKOTA,2024-09-01,446.8
NORTH DAKOTA,2024-10-01,446.4
NORTH DAKOTA,2024-11-01,447.6
NORTH DAKOTA,2024-12-01,449.2
OHIO,2015-01-01,5386.4
OHIO,2015-02-01,5390.6
OHIO,2015-03-01,5390.9
OHIO,2015-04-01,5404.0
OHIO,2015-05-01,5423.4
OHIO,2015-06-01,5424.6
OHIO,2015-07-01,5432.4
OHIO,2015-08-01,5438.5
OHIO,2015-09-01,5437.4
OHIO,2015-10-01,5445.0
OHIO,2015-11-01,5449.0
OHIO,2015-12-01,5456.7
OHIO,2016-01-01,5456.6
OHIO,2016-02-01,5461.9
OHIO,2016-03-01,5468.0
OHIO,2016-04-01,5480.7
OHIO,2016-05-01,5476.2
OHIO,2016-06-01,5466.2
OHIO,2016-07-01,5486.6
OHIO,2016-08-01,5484.1
OHIO,2016-09-01,5500.9
OHIO,2016-10-01,5496.8
OHIO,2016-11-01,5505.4
OHIO,2016-12-01,5500.1
OHIO,2017-01-01,5514.5
OHIO,2017-02-01,5514.9
OHIO,2017-03-01,5519.5
OHIO,2017-04-01,5520.8
OHIO,2017-05-01,5520.9
OHIO,2017-06-01,5527.8
OHIO,2017-07-01,5521.6
OHIO,2017-08-01,5531.6
OHIO,2017-09-01,5532.1
OHIO,2017-10-01,5537.6
OHIO,2017-11-01,5538.8
OHIO,2017-12-01,5539.8
OHIO,2018-01-01,5538.9
OHIO,2018-02-01,5551.9
OHIO,2018-03-01,5556.6
OHIO,2018-04-01,5549.7
OHIO,2018-05-01,5555.4
OHIO,2018-06-01,5567.5
OHIO,2018-07-01,5565.3
OHIO,2018-08-01,5570.4
OHIO,2018-09-01,5573.9
OHIO,2018-10-01,5576.1
OHIO,2018-11-01,5573.8
OHIO,2018-12-01,5573.8
OHIO,2019-01-01,5584.1
OHIO,2019-02-01,5582.5
OHIO,2019-03-01,5587.8
OHIO,2019-04-01,5591.5
OHIO,2019-05-01,5593.2
OHIO,2019-06-01,5596.1
OHIO,2019-07-01,5597.8
OHIO,2019-08-01,5600.9
OHIO,2019-09-01,5597.9
OHIO,2019-10-01,5597.8
OHIO,2019-11-01,5606.0
OHIO,2019-12-01,5607.9
OHIO,2020-01-01,5611.0
OHIO,2020-02-01,5607.7
OHIO,2020-03-01,5557.6
OHIO,2020-04-01,4726.6
OHIO,2020-05-01,4902.9
OHIO,2020-06-01,5133.7
OHIO,2020-07-01,5185.7
OHIO,2020-08-01,5228.7
OHIO,2020-09-01,5275.5
OHIO,2020-10-01,5300.5
OHIO,2020-11-01,5310.6
OHIO,2020-12-01,5314.0
OHIO,2021-01-01,5331.8
OHIO,2021-02-01,5330.5
OHIO,2021-03-01,5347.8
OHIO,2021-04-01,5338.4
OHIO,2021-05-01,5349.6
OHIO,2021-06-01,5362.6
OHIO,2021-07-01,5405.3
OHIO,2021-08-01,5412.8
OHIO,2021-09-01,5393.4
OHIO,2021-10-01,5446.1
OHIO,2021-11-01,5463.4
OHIO,2021-12-01,5471.7
OHIO,2022-01-01,5476.3
OHIO,2022-02-01,5494.6
OHIO,2022-03-01,5504.7
OHIO,2022-04-01,5525.4
OHIO,2022-05-01,5527.3
OHIO,2022-06-01,5522.4
OHIO,2022-07-01,5546.0
OHIO,2022-08-01,5551.2
OHIO,2022-09-01,5555.1
OHIO,2022-10-01,5561.2
OHIO,2022-11-01,5565.1
OHIO,2022-12-01,5566.1
OHIO,2023-01-01,5589.6
OHIO,2023-02-01,5598.2
OHIO,2023-03-01,5601.1
OHIO,2023-04-01,5602.6
OHIO,2023-05-01,5608.7
OHIO,2023-06-01,5626.8
OHIO,2023-07-01,5624.3
OHIO,2023-08-01,5630.1
OHIO,2023-09-01,5635.6
OHIO,2023-10-01,5623.7
OHIO,2023-11-01,5626.9
OHIO,2023-12-01,5631.9
OHIO,2024-01-01,5637.2
OHIO,2024-02-01,5641.5
OHIO,2024-03-01,5650.7
OHIO,2024-04-01,5645.3
OHIO,2024-05-01,5649.9
OHIO,2024-06-01,5652.3
OHIO,2024-07-01,5651.2
OHIO,2024-08-01,5653.4
OHIO,2024-09-01,5658.4
OHIO,2024-10-01,5652.9
OHIO,2024-11-01,5654.1
OHIO,2024-12-01,5654.6
OKLAHOMA,2015-01-01,1674.8
OKLAHOMA,2015-02-01,1674.3
OKLAHOMA,2015-03-01,1668.3
OKLAHOMA,2015-04-01,1666.5
OKLAHOMA,2015-05-01,1667.1
OKLAHOMA,2015-06-01,1667.0
OKLAHOMA,2015-07-01,1668.6
OKLAHOMA,2015-08-01,1666.8
OKLAHOMA,2015-09-01,1664.9
OKLAHOMA,2015-10-01,1665.7
OKLAHOMA,2015-11-01,1665.1
OKLAHOMA,2015-12-01,1663.1
OKLAHOMA,2016-01-01,1661.9
OKLAHOMA,2016-02-01,1662.1
OKLAHOMA,2016-03-01,1657.7
OKLAHOMA,2016-04-01,1655.3
OKLAHOMA,2016-05-01,1651.1
OKLAHOMA,2016-06-01,1647.3
OKLAHOMA,2016-07-01,1651.4
OKLAHOMA,2016-08-01,1652.2
OKLAHOMA,2016-09-01,1651.2
OKLAHOMA,2016-10-01,1648.9
OKLAHOMA,2016-11-01,1649.2
OKLAHOMA,2016-12-01,1648.0
OKLAHOMA,2017-01-01,1648.1
OKLAHOMA,2017-02-01,1650.4
OKLAHOMA,2017-03-01,1654.3
OKLAHOMA,2017-04-01,1658.1
OKLAHOMA,2017-05-01,1658.5
OKLAHOMA,2017-06-01,1666.8
OKLAHOMA,2017-07-01,1667.5
OKLAHOMA,2017-08-01,1668.3
OKLAHOMA,2017-09-01,1670.2
OKLAHOMA,2017-10-01,1668.5
OKLAHOMA,2017-11-01,1669.3
OKLAHOMA,2017-12-01,1672.4
OKLAHOMA,2018-01-01,1679.1
OKLAHOMA,2018-02-01,1679.9
OKLAHOMA,2018-03-01,1685.6
OKLAHOMA,2018-04-01,1680.2
OKLAHOMA,2018-05-01,1686.3
OKLAHOMA,2018-06-01,1691.6
OKLAHOMA,2018-07-01,1691.6
OKLAHOMA,2018-08-01,1694.9
OKLAHOMA,2018-09-01,1694.1
OKLAHOMA,2018-10-01,1696.3
OKLAHOMA,2018-11-01,1697.3
OKLAHOMA,2018-12-01,1698.2
OKLAHOMA,2019-01-01,1701.2
OKLAHOMA,2019-02-01,1704.4
OKLAHOMA,2019-03-01,1705.4
OKLAHOMA,2019-04-01,1706.8
OKLAHOMA,2019-05-01,1705.1
OKLAHOMA,2019-06-01,1702.8
OKLAHOMA,2019-07-01,1707.1
OKLAHOMA,2019-08-01,1706.1
OKLAHOMA,2019-09-01,1707.5
OKLAHOMA,2019-10-01,1705.9
